Product Name,Hair Type,Comment,Sentiment Score,Tags,Category,User Name,Comment Date,Product URL,Product Image,Description,Price,Analyzed Date
Curlaloo CGM Shop - Bench Fix Hair Gel - Extreme Hold (Purple) 75g / 135g,curly,Thank u seller sa maayos n  pagkakabalot sa sobrang secure sa item kulang nlng ayaw nyo ipabukas haha..and thank u shoppee...,0.6190327405929565,anti-frizz; curl-defining; shine,Styling Product,v*****1,2021-06-21T08:33:38.000Z,https://shopee.ph/Curlaloo-CGM-Shop-Bench-Fix-Hair-Gel-Extreme-Hold-(Purple)-75g-135g-i.273506355.3738415297,https://down-bs-us.img.susercontent.com/9239929415f5e5f6ec6aa835a98d8a22.jpg,"Bench FIX Hair Gel from Bench/ combines high quality ingredients with a water-based formula. The solution provides a clean, weightless hold allowing easy manageability and an extra control that lasts. You can use it every day without the worry of damaging your hair since FIX Hair Gel is alcohol-free!",₱147,2025-12-05 01:58:53
Curlaloo CGM Shop - Bench Fix Hair Gel - Extreme Hold (Purple) 75g / 135g,curly,"Love it. Mabango siya at long lasting ang kapit.
Kahit kahapon ko pa nilagyan ang hair ko till now mabango parin",0.9554861783981324,anti-frizz; curl-defining; shine,Styling Product,khisiadel,2023-08-15T03:43:33.000Z,https://shopee.ph/Curlaloo-CGM-Shop-Bench-Fix-Hair-Gel-Extreme-Hold-(Purple)-75g-135g-i.273506355.3738415297,https://down-bs-us.img.susercontent.com/9239929415f5e5f6ec6aa835a98d8a22.jpg,"Bench FIX Hair Gel from Bench/ combines high quality ingredients with a water-based formula. The solution provides a clean, weightless hold allowing easy manageability and an extra control that lasts. You can use it every day without the worry of damaging your hair since FIX Hair Gel is alcohol-free!",₱147,2025-12-05 01:58:53
Curlaloo CGM Shop - Bench Fix Hair Gel - Extreme Hold (Purple) 75g / 135g,curly,"This is my first time to buy this fix hair gel, i hope this work well with my hair as recommended by CGM group. Thank you seller!",0.9674946069717408,anti-frizz; curl-defining; shine,Styling Product,vanjeem,2020-11-16T11:08:38.000Z,https://shopee.ph/Curlaloo-CGM-Shop-Bench-Fix-Hair-Gel-Extreme-Hold-(Purple)-75g-135g-i.273506355.3738415297,https://down-bs-us.img.susercontent.com/9239929415f5e5f6ec6aa835a98d8a22.jpg,"Bench FIX Hair Gel from Bench/ combines high quality ingredients with a water-based formula. The solution provides a clean, weightless hold allowing easy manageability and an extra control that lasts. You can use it every day without the worry of damaging your hair since FIX Hair Gel is alcohol-free!",₱147,2025-12-05 01:58:53
Curlaloo CGM Shop - Bench Fix Hair Gel - Extreme Hold (Purple) 75g / 135g,curly,Thanks much fast delivered. Cutie ng freebis❤️,0.9353132247924804,anti-frizz; curl-defining; shine,Styling Product,eloisa.3,2021-05-16T09:36:39.000Z,https://shopee.ph/Curlaloo-CGM-Shop-Bench-Fix-Hair-Gel-Extreme-Hold-(Purple)-75g-135g-i.273506355.3738415297,https://down-bs-us.img.susercontent.com/9239929415f5e5f6ec6aa835a98d8a22.jpg,"Bench FIX Hair Gel from Bench/ combines high quality ingredients with a water-based formula. The solution provides a clean, weightless hold allowing easy manageability and an extra control that lasts. You can use it every day without the worry of damaging your hair since FIX Hair Gel is alcohol-free!",₱147,2025-12-05 01:58:53
Curlaloo CGM Shop - Bench Fix Hair Gel - Extreme Hold (Purple) 75g / 135g,curly,Sobrang secured ng product ☺️,0.9685536026954652,anti-frizz; curl-defining; shine,Styling Product,pln.dgzmn,2021-03-29T09:49:49.000Z,https://shopee.ph/Curlaloo-CGM-Shop-Bench-Fix-Hair-Gel-Extreme-Hold-(Purple)-75g-135g-i.273506355.3738415297,https://down-bs-us.img.susercontent.com/9239929415f5e5f6ec6aa835a98d8a22.jpg,"Bench FIX Hair Gel from Bench/ combines high quality ingredients with a water-based formula. The solution provides a clean, weightless hold allowing easy manageability and an extra control that lasts. You can use it every day without the worry of damaging your hair since FIX Hair Gel is alcohol-free!",₱147,2025-12-05 01:58:53
Curlaloo CGM Shop - Bench Fix Hair Gel - Extreme Hold (Purple) 75g / 135g,curly,I love the packaging. Plus I got a freebie. Thank you 👍👍,0.985663652420044,anti-frizz; curl-defining; shine,Styling Product,divinealegado,2021-05-06T04:02:01.000Z,https://shopee.ph/Curlaloo-CGM-Shop-Bench-Fix-Hair-Gel-Extreme-Hold-(Purple)-75g-135g-i.273506355.3738415297,https://down-bs-us.img.susercontent.com/9239929415f5e5f6ec6aa835a98d8a22.jpg,"Bench FIX Hair Gel from Bench/ combines high quality ingredients with a water-based formula. The solution provides a clean, weightless hold allowing easy manageability and an extra control that lasts. You can use it every day without the worry of damaging your hair since FIX Hair Gel is alcohol-free!",₱147,2025-12-05 01:58:53
Curlaloo CGM Shop - Bench Fix Hair Gel - Extreme Hold (Purple) 75g / 135g,curly,Ang ganda at maayos ang packaging sana effective sakin hehe thank youuuu 🤍,0.9509741067886353,anti-frizz; curl-defining; shine,Styling Product,marishiii,2022-02-02T05:15:35.000Z,https://shopee.ph/Curlaloo-CGM-Shop-Bench-Fix-Hair-Gel-Extreme-Hold-(Purple)-75g-135g-i.273506355.3738415297,https://down-bs-us.img.susercontent.com/9239929415f5e5f6ec6aa835a98d8a22.jpg,"Bench FIX Hair Gel from Bench/ combines high quality ingredients with a water-based formula. The solution provides a clean, weightless hold allowing easy manageability and an extra control that lasts. You can use it every day without the worry of damaging your hair since FIX Hair Gel is alcohol-free!",₱147,2025-12-05 01:58:53
Curlaloo CGM Shop - Bench Fix Hair Gel - Extreme Hold (Purple) 75g / 135g,curly,"Effectiveness:10/10
Texture:10/10
Fragrance:10/10",0.8438588976860046,anti-frizz; curl-defining; shine,Styling Product,banamuffin,2024-09-18T11:29:03.000Z,https://shopee.ph/Curlaloo-CGM-Shop-Bench-Fix-Hair-Gel-Extreme-Hold-(Purple)-75g-135g-i.273506355.3738415297,https://down-bs-us.img.susercontent.com/9239929415f5e5f6ec6aa835a98d8a22.jpg,"Bench FIX Hair Gel from Bench/ combines high quality ingredients with a water-based formula. The solution provides a clean, weightless hold allowing easy manageability and an extra control that lasts. You can use it every day without the worry of damaging your hair since FIX Hair Gel is alcohol-free!",₱147,2025-12-05 01:58:53
Curlaloo CGM Shop - Bench Fix Hair Gel - Extreme Hold (Purple) 75g / 135g,curly,"Effectiveness:5/5
Fragrance:Amoy pabango ng lalaki
Texture:sticky

Okay naman po siya. Bait ni kuya delivery",0.9618054032325744,anti-frizz; curl-defining; shine,Styling Product,faith_alcaraz,2022-06-04T09:55:34.000Z,https://shopee.ph/Curlaloo-CGM-Shop-Bench-Fix-Hair-Gel-Extreme-Hold-(Purple)-75g-135g-i.273506355.3738415297,https://down-bs-us.img.susercontent.com/9239929415f5e5f6ec6aa835a98d8a22.jpg,"Bench FIX Hair Gel from Bench/ combines high quality ingredients with a water-based formula. The solution provides a clean, weightless hold allowing easy manageability and an extra control that lasts. You can use it every day without the worry of damaging your hair since FIX Hair Gel is alcohol-free!",₱147,2025-12-05 01:58:53
Curlaloo CGM Shop - Bench Fix Hair Gel - Extreme Hold (Purple) 75g / 135g,curly,"Texture:gppd
Effectiveness:yes effectivw
Fragrance:gppd

Yey!",0.5502380728721619,anti-frizz; curl-defining; shine,Styling Product,bubdoobie,2024-07-19T15:22:13.000Z,https://shopee.ph/Curlaloo-CGM-Shop-Bench-Fix-Hair-Gel-Extreme-Hold-(Purple)-75g-135g-i.273506355.3738415297,https://down-bs-us.img.susercontent.com/9239929415f5e5f6ec6aa835a98d8a22.jpg,"Bench FIX Hair Gel from Bench/ combines high quality ingredients with a water-based formula. The solution provides a clean, weightless hold allowing easy manageability and an extra control that lasts. You can use it every day without the worry of damaging your hair since FIX Hair Gel is alcohol-free!",₱147,2025-12-05 01:58:53
